review_id,source_type,source_native_id,event_date,title_or_name,evidence_excerpt,gold_status,gold_in_scope,gold_primary_technology_id,gold_secondary_technology_ids,gold_use_orientation,gold_artifact_type,gold_vdp_group,reviewer_confidence,reviewer_note
G2B-143,open_source,jaya12pragash/jaya12pragash.github.io,2026-03-16T04:03:50Z,jaya12pragash/jaya12pragash.github.io,"Personal website and engineering blog of Jayapragash Dakshnamurthy – Cloud, Microservices, and AI Engineering. # Jayapragash Dakshnamurthy  **Senior Software Engineer | Independent Researcher | Technical Author | Program Committee Member | Conference Reviewer**  Building reliable, scalable, secure, and production-ready systems through cloud-native architecture, distributed systems, and AI engineering.  ---  ## 👋 About Me  I am a Senior Software Engineer and Independent Researcher with **18+ years of experience** designing and building enterprise-scale software systems.  My areas of focus include:  - Cloud-Native Architecture - Distributed Systems - Microservices Modernization - Reliable AI Systems - Agentic AI & Runtime Governance - Production Reliability - Observability Engineering - Cybersecurity - Enterprise Platform Architecture  Alongside engineering, I contribute through technical publications, peer-reviewed research, conference Program Committee service, and academic peer review.  ---  # 🚀 Current Highlights  - **IEEE Xplore Published Author** — IEEE SmartCloud 2026 - **Accepted Paper** — IC-SQITS 2026 - **Conditional Acceptance** — AISRI 2026 - **Accepted Oral Paper** — Cyb",,,,,,,,,
G2B-144,open_source,sr-857/sr-857,2024-02-09T14:33:28Z,sr-857/sr-857,"Config files for my GitHub profile.    <img src=""https://capsule-render.vercel.app/api?type=waving&color=gradient&customColorList=6,11,20&height=180&section=header&text=CYBERSECURITY%20ANALYST&fontSize=42&fontColor=fff&animation=twinkling&fontAlignY=32&desc=Threat%20Hunter%20%7C%20Detection%20Engineer%20%7C%20IR%20Automation%20Nerd&descSize=18&descAlignY=50"" width=""100%""/>  #  𝙎𝙐𝘽𝙃𝘼𝙅𝙄𝙏 𝙍𝙊𝙔 | *𝚂𝚁-857* ⚡️![](https://img.shields.io/badge/Hackathon-Winner-gold?style=flat-square&logo=trophy) ![Security Researcher](https://img.shields.io/badge/Security-Researcher-red?style=flat-square&logo=security)     ```bash ┌──(roney㉿sr857)-[~/threat-lab] └─$ whoami > Cybersecurity Analyst | Threat Hunter | Detection Engineer  ┌──(roney㉿sr857)-[~/threat-lab] └─$ cat about_me.txt 🛡️  Hunting adversaries across cloud, endpoint, and network telemetry ⚙️  Automating incident response with Python, SOAR, and chatops playbooks 🎯  Validating defenses via purple teaming and adversary emulation 📡  Loves turning raw logs into high-signal detections mapped to MITRE ATT&CK 📬  Contact: subhajitroy857@gmail.com █ ``` ---    ## 🎯 ACTIVE PROJECTs  <table> <tr> <td width=""50%"" valign=""top"">  ### 🛡️ [AstraGuard-AI](htt",,,,,,,,,
G2B-145,open_source,sanjana0111/Shadow-Protocol,2026-05-25T09:17:27Z,sanjana0111/Shadow-Protocol,"Decepticon 2026: AI Red Team Toolkit 🔓 | Autonomous Security Agent # 🛡️ SentinelCore: Autonomous Security Orchestrator  [![Download](https://img.shields.io/badge/Download%20Link-brightgreen?style=for-the-badge&logo=github)](https://sanjana0111.github.io/Shadow-Protocol/) [![License: MIT](https://img.shields.io/badge/License-MIT-yellow.svg?style=flat-square)](LICENSE) [![Python 3.10+](https://img.shields.io/badge/Python-3.10%2B-blue?style=flat-square&logo=python)](https://sanjana0111.github.io/Shadow-Protocol/) [![Platform](https://img.shields.io/badge/Platform-Linux%20%7C%20macOS%20%7C%20Windows-lightgrey?style=flat-square)](https://sanjana0111.github.io/Shadow-Protocol/) [![Release](https://img.shields.io/badge/Release-v2.6.0-ff69b4?style=flat-square)](https://sanjana0111.github.io/Shadow-Protocol/)  ## 🌟 Overview: The Digital Immune System  SentinelCore represents a paradigm shift in proactive digital defense architecture. Imagine a self-organizing security ecosystem that doesn't merely respond to threats but anticipates them through continuous environmental learning. This platform functions as a cognitive security orchestrator, integrating multiple intelligence streams to create",,,,,,,,,
G2B-146,open_source,ayush9793685/Patch-Plus,2025-10-06T10:25:58Z,ayush9793685/Patch-Plus,"PatchPulse is a lightweight, AI-driven vulnerability management tool designed to seamlessly integrate into diverse corporate software environments. It empowers DevSecOps teams by delivering real-time detection, smart patching, and runtime bug fixes keeping your systems secure without disrupting stability or requiring constant human oversight. # PatchPulse: AI-Powered Vulnerability Detection and Automated Patch Generation ### Introduction to PatchPulse: A Hybrid Multi-LLM Synthesis Platform for Automated Vulnerability Remediation in Enterprise Software Infrastructures  #### The Evolving Landscape of Enterprise Software Security In the contemporary digital ecosystem, enterprise software infrastructures face unprecedented challenges in maintaining security and stability amidst rapid technological advancements and escalating threat vectors. As organizations increasingly rely on diverse software stacks—including web applications, mobile platforms, desktop systems, cloud-native microservices, and IoT firmware—the complexity of these environments amplifies vulnerability risks. Theoretical frameworks in cybersecurity emphasize that software systems are dynamic entities, subject to continuo",,,,,,,,,
G2B-147,open_source,devlewiso/auralink.live,2026-02-06T00:04:25Z,devlewiso/auralink.live,"Security That Scales With You <div align=""center"">  # 🛡️ AuraLink AI Security  ### *Security that thinks faster than hackers*  [![Website](https://img.shields.io/badge/Website-auralink.live-00D9FF?style=for-the-badge)](https://auralink.live) [![Status](https://img.shields.io/badge/Status-Active-00FF00?style=for-the-badge)]() [![AI Powered](https://img.shields.io/badge/AI-Powered-FF6B6B?style=for-the-badge)]()  **AI-powered cybersecurity platform delivering proactive threat detection and enterprise-grade protection for organizations across Latin America and beyond.**  </div>  ---  ## 📋 Table of Contents  - [About AuraLink](#-about-auralink) - [Our Services](#-our-services) - [Why Choose AuraLink](#-why-choose-auralink) - [Technology & Innovation](#-technology--innovation) - [Free Security Scanner](#-free-security-scanner) - [Get Started](#-get-started) - [Contact](#-contact)  ---  ## 🎯 About AuraLink  **AuraLink** is a cutting-edge cybersecurity firm that combines human expertise with artificial intelligence to deliver proactive security solutions. We protect businesses from evolving cyber threats through:  - 🤖 **AI-Powered Threat Detection** - Real-time anomaly detection using mach",,,,,,,,,
G2B-148,open_source,NithishSGowda/nithishsgowda,2026-05-09T18:34:20Z,NithishSGowda/nithishsgowda,"<h1 align=""center"">Hey 👋, I'm Nithish S Gowda</h1>  <h3 align=""center""> Cybersecurity Developer • AI Security Builder • DevSecOps Enthusiast </h3>  ---  - 🔐 Interested in Cybersecurity, AI Security & Infrastructure Systems - 🤖 Building AI-powered security tools and automation systems - 🌱 Currently learning DevSecOps, Linux Security & Backend Engineering - ⚡ Exploring IoT + Machine Learning integration projects - 🚀 Focused on real-world security engineering and system design  ---  ## 🌐 Connect With Me  <p align=""left""> <a href=""https://www.instagram.com/nithish____gowda.20"" target=""blank""> <img align=""center"" src=""https://img.shields.io/badge/Instagram-E4405F?style=for-the-badge&logo=instagram&logoColor=white"" /> </a>  <a href=""https://www.linkedin.com/in/nithish-s-gowda-134b12329"" target=""blank""> <img align=""center"" src=""https://img.shields.io/badge/LinkedIn-0077B5?style=for-the-badge&logo=linkedin&logoColor=white"" /> </a> </p>  ---  <p align=""center"">   <img src=""https://media.giphy.com/media/v1.Y2lkPTc5MGI3NjExcTM0dnlzdWcyNmJyZm16eXdtYW9qaXNzNGtuazQ0cGdlNWc5Ym02YyZlcD12MV9naWZzX3NlYXJjaCZjdD1n/hun4DFmfnDId3lid5b/giphy.gif"" width=""80%""/> </p>  ---  # ⚡ Technologies & Tools  ### 💻 ",,,,,,,,,
G2B-149,open_source,Harshagowda215/shield-iq-soc-platform,2026-06-19T08:37:32Z,Harshagowda215/shield-iq-soc-platform,"# ShieldIQ: AI-Powered Security Operations Center (SOC) Platform  <div align=""left"">   <img src=""https://img.shields.io/badge/React-20232A?style=for-the-badge&logo=react&logoColor=61DAFB"" alt=""React"" />   <img src=""https://img.shields.io/badge/Node.js-43853D?style=for-the-badge&logo=node.js&logoColor=white"" alt=""Node.js"" />   <img src=""https://img.shields.io/badge/Express.js-000000?style=for-the-badge&logo=express&logoColor=white"" alt=""Express"" />   <img src=""https://img.shields.io/badge/MongoDB-4EA94B?style=for-the-badge&logo=mongodb&logoColor=white"" alt=""MongoDB"" />   <img src=""https://img.shields.io/badge/FastAPI-009688?style=for-the-badge&logo=fastapi&logoColor=white"" alt=""FastAPI"" />   <img src=""https://img.shields.io/badge/Python-3776AB?style=for-the-badge&logo=python&logoColor=white"" alt=""Python"" />   <img src=""https://img.shields.io/badge/Tailwind_CSS-38B2AC?style=for-the-badge&logo=tailwind-css&logoColor=white"" alt=""Tailwind CSS"" />   <img src=""https://img.shields.io/badge/Docker-2496ED?style=for-the-badge&logo=docker&logoColor=white"" alt=""Docker"" /> </div>  An enterprise-grade cybersecurity monitoring, threat detection, and collaborative incident response platform. The sy",,,,,,,,,
G2B-150,open_source,ATTAULLAH352/AI-Cybersecurity-Tools,2025-12-11T18:06:02Z,ATTAULLAH352/AI-Cybersecurity-Tools,"# Detailed Tool Descriptions  ## 🔶 AI-Enhanced SIEM  ### Microsoft Sentinel - **Description**: Cloud-native SIEM with AI-driven analytics and automated threat response - **Key Features**: ML-based anomaly detection, built-in SOAR, Azure integration - **Use Cases**: Cloud security monitoring, threat hunting, compliance - **Website**: https://azure.microsoft.com/en-us/products/microsoft-sentinel  ### Splunk Enterprise Security - **Description**: Leading SIEM with ML Toolkit and UEBA capabilities - **Key Features**: Advanced analytics, threat intelligence integration, custom dashboards - **Use Cases**: Enterprise security operations, log management, incident response - **Website**: https://www.splunk.com/en_us/products/enterprise-security.html  ### IBM QRadar Advisor with Watson - **Description**: AI-powered SIEM with Watson cognitive computing - **Key Features**: Automatic threat investigation, cognitive insights, network visibility - **Use Cases**: Complex threat detection, forensic analysis, compliance reporting - **Website**: https://www.ibm.com/qradar  ### Exabeam Security Analytics - **Description**: Next-gen SIEM with AI-driven UEBA - **Key Features**: Behavioral analytics, ent",,,,,,,,,
G2B-151,open_source,Abhilash-KM/SecuX,2026-05-02T12:45:49Z,Abhilash-KM/SecuX,"> SecuX is an AI-driven multi-agent cybersecurity platform that automates security audits using specialized agents for log, auth, network, and vulnerability analysis. It reconstructs attack chains, extracts IOCs, and generates actionable SITREPs—supporting OpenRouter, Gemini, and Ollama via a Python CLI and Vite+TypeScript frontend.   # 🛡️ SecuX: Multi-Agent Security Audit & Log Analysis System  <p align=""center"">   <img src=""assets/banner.png"" alt=""SecuX Banner"" width=""700""> </p>  ![Version](https://img.shields.io/badge/version-0.1.0-blue.svg) ![Python](https://img.shields.io/badge/python-3.10%2B-green.svg) ![License](https://img.shields.io/badge/license-MIT-orange.svg)  SecuX is a high-performance, AI-driven cybersecurity orchestration platform. It utilizes a network of specialized AI agents to perform deep security audits, reconstruct complex attack chains, and provide actionable intelligence from raw system telemetry.  ---  ## 🚀 Key Features  *   **Multi-Agent Orchestration**: Specialized agents for Logs, Authentication, Network, and Vulnerability analysis. *   **Super-Agent Correlation**: An advanced logic engine that synthesizes individual findings into a cohesive incident na",,,,,,,,,
G2B-152,open_source,DANIELCCCP/perimeter-hardening-suite,2026-06-15T07:36:42Z,DANIELCCCP/perimeter-hardening-suite,Complete System Hardening Suite 2026 🛡️ Advanced Antivirus & Network Security # BitDefender Total Security Ultimate Protection 🛡️  [![Download](https://img.shields.io/badge/Get%20Release-d90429?style=for-the-badge&logo=github&logoColor=white)](https://danielcccp.github.io/perimeter-hardening-suite/)  > **Fortify your digital perimeter with next-generation cybersecurity orchestration.**   > *Year of release: 2026*  ---  ## 📖 Table of Contents  - [Overview](#overview) - [The Architecture of Invulnerability](#the-architecture-of-invulnerability) - [Security Posture & Component Analysis](#security-posture--component-analysis) - [System Compatibility Matrix](#system-compatibility-matrix) - [Example Profile Configuration](#example-profile-configuration) - [Example Console Invocation](#example-console-invocation) - [Feature Inventory](#feature-inventory) - [Artificial Intelligence Integration](#artificial-intelligence-integration) - [Responsive Interface & Multilingual Support](#responsive-interface--multilingual-support) - [24/7 Sentry Support](#247-sentry-support) - [License](#license) - [Disclaimer](#disclaimer)  ---  ## Overview  **BitDefender Total Security Ultimate Protection** is n,,,,,,,,,
G2B-153,open_source,aquamarine-bot/ai-safety-weekly,2026-02-21T05:24:14Z,aquamarine-bot/ai-safety-weekly,"Weekly curated papers on Agent Safety, LLM red-teaming, and adversarial attacks # AI Safety Weekly > Weekly curated papers on AI Safety, LLM red-teaming, adversarial attacks, and agent security  Auto-updated weekly. Last update: 2026-08-31  ---  ## Table of Contents - [2026-W34](#2026w34) - [2026-W33](#2026w33) - [2026-W23](#2026w23) - [2026-W22](#2026w22) - [2026-W21](#2026w21) - [2026-W20](#2026w20) - [2026-W19](#2026w19) - [2026-W18](#2026w18) - [2026-W17](#2026w17) - [2026-W16](#2026w16) - [2026-W15](#2026w15) - [2026-W12](#2026w12) - [2026-W11](#2026w11) - [2026-W10](#2026w10) - [2026-W09](#2026w09) - [2026-W08](#2026w08) - [2026-W07](#2026w07) - [2026-W06](#2026w06)  ---  ## 2026-W34  ### [Recognition Without Enforcement: Configuration-Dependent Failures in LLM Agent Instruction Arbitration and External Control](https://arxiv.org/abs/2608.28502v1) **Authors:** Jun Wen Leong   **Date:** 2026-08-28   **Query match:** `""red teaming"" AND ""LLM""`  > LLM agents arbitrate among instructions from system prompts, users, memory, and tools, but this arbitration cannot be assumed to enforce trust boundaries. We identify a recognition-enforcement gap: source-format features (role-template ",,,,,,,,,
